res_id,distr_id,name,city,latitude,longitude,zipcode,address,res_id_1,distr_id_1,name_1,city_1,latitude_1,longitude_1,zipcode_1,address_1
361,60000021,Kali Ghata,New Delhi,28.619508299899998,77.06040882,0,"Arya Samaj Road, Uttam Nagar, New Delhi",5469,60000021,Kali Ghata,New Delhi,28.619508299899998,77.06040882,0,"Arya Samaj Road, Uttam Nagar, New Delhi"
362,60000022,Lala Da Shudh Vaishno Dhaba,New Delhi,28.62227715,77.05816347,0,"Main Najafgarh Road, Opposite Metro Pillar 676, Uttam Nagar, New Delhi",5470,60000022,Lala Da Shudh Vaishno Dhaba,New Delhi,28.62227715,77.05816347,0,"Main Najafgarh Road, Opposite Metro Pillar 676, Uttam Nagar, New Delhi"
363,60000022,New Punjabi Khana,New Delhi,28.549641,77.25085907,0,"G-7/35-36, Aggarwal Bhawan, Nehru Place, New Delhi",5487,60000022,New Punjabi Khana,New Delhi,28.549641,77.25085907,0,"G-7/35-36, Aggarwal Bhawan, Nehru Place, New Delhi"
364,60000022,Wah ji Wah,Ghaziabad,28.637010168200003,77.36624569,201014,"1/1, G-8, Krishna Apra Sapphire Plaza, Vaibhav Khand, Indirapuram, Ghaziabad",5519,60000022,Wah ji Wah,Ghaziabad,28.637010168200003,77.36624569,201014,"1/1, G-8, Krishna Apra Sapphire Plaza, Vaibhav Khand, Indirapuram, Ghaziabad"
365,60000022,Royal Empire Meat Shop,Noida,28.5702866,77.362366,0,"B-1/48, Central Market, Sector 50, Noida",5684,60000022,Royal Empire Meat Shop,Noida,28.5702866,77.362366,0,"B-1/48, Central Market, Sector 50, Noida"
366,60000022,New Town Lounge & Bar - Park Plaza,Gurgaon,28.45929388,77.07568601,0,"Park Plaza Hotel, B Block, Sushant Lok 1, Sushant Lok, Gurgaon",5720,60000022,New Town Lounge & Bar - Park Plaza,Gurgaon,28.45929388,77.07568601,0,"Park Plaza Hotel, B Block, Sushant Lok 1, Sushant Lok, Gurgaon"
367,60000022,New Town Pastry Shop - Park Plaza,Gurgaon,28.45932866,77.07569640130001,0,"Park Plaza Hotel, B Block, Sushant Lok 1, Sushant Lok, Gurgaon",5721,60000022,New Town Pastry Shop - Park Plaza,Gurgaon,28.45932866,77.07569640130001,0,"Park Plaza Hotel, B Block, Sushant Lok 1, Sushant Lok, Gurgaon"
368,60000022,Sky Lounge - Park Plaza,Gurgaon,28.4593095,77.07568231970001,0,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon",5722,60000022,Sky Lounge - Park Plaza,Gurgaon,28.4593095,77.07568231970001,0,"Park Plaza Hotel, B Block, Phase 1, Sushant Lok, Gurgaon"
369,60000022,Giani's,New Delhi,28.536358752800002,77.21130487,0,"2, C-10, Opposite ITI, Main Market, Malviya Nagar, New Delhi",5726,60000022,Giani's,New Delhi,28.536358752800002,77.21130487,0,"2, C-10, Opposite ITI, Main Market, Malviya Nagar, New Delhi"
370,60000022,"Elma's Bakery, Bar and Kitchen",New Delhi,28.554529717199998,77.19488874,0,"31, 2nd Floor, Hauz Khas Village, New Delhi",5732,60000022,"Elma's Bakery, Bar and Kitchen",New Delhi,28.554529717199998,77.19488874,0,"31, 2nd Floor, Hauz Khas Village, New Delhi"
371,60000022,Shake Square,New Delhi,28.63477,77.2205,0,"C 24/2 Middle Circle, Connaught Place, New Delhi",5738,60000022,Shake Square,New Delhi,28.63477,77.2205,0,"C 24/2 Middle Circle, Connaught Place, New Delhi"
372,60000022,Amritsari Vaishno Dhaba,New Delhi,28.619415297199996,77.03267511,0,"Metro Pillar 782, Dwarka Mor, Uttam Nagar, New Delhi",5774,60000022,Amritsari Vaishno Dhaba,New Delhi,28.619415297199996,77.03267511,0,"Metro Pillar 782, Dwarka Mor, Uttam Nagar, New Delhi"
373,60000022,Giani's,New Delhi,28.608009,77.229644,0,"Pandara Road Market, New Delhi",5784,60000022,Giani's,New Delhi,28.608009,77.229644,0,"Pandara Road Market, New Delhi"
374,60000022,Green Chick Chop,New Delhi,28.522610271199998,77.21496407,0,"32, J Block Market, Saket, New Delhi",5808,60000022,Green Chick Chop,New Delhi,28.522610271199998,77.21496407,0,"32, J Block Market, Saket, New Delhi"
375,60000022,Spice Art - Crowne Plaza,New Delhi,28.720612244699996,77.11046722,(blank),"Crowne Plaza, Twin District Centre, Sector 10, Rohini, New Delhi",5817,60000022,Spice Art - Crowne Plaza,New Delhi,28.720612244699996,77.11046722,(blank),"Crowne Plaza, Twin District Centre, Sector 10, Rohini, New Delhi"
376,60000022,Garden Chef,New Delhi,28.58991194,77.21956138,0,"Opposite Lodhi Road Post Office, Lodhi Road, New Delhi",5840,60000022,Garden Chef,New Delhi,28.58991194,77.21956138,0,"Opposite Lodhi Road Post Office, Lodhi Road, New Delhi"
377,60000022,Giani's,New Delhi,28.703742778899997,77.1463535,0,"MP 1, Gopal Mandir Road, Pitampura, New Delhi",5862,60000022,Giani's,New Delhi,28.703742778899997,77.1463535,0,"MP 1, Gopal Mandir Road, Pitampura, New Delhi"
378,60000022,Giani's,New Delhi,28.66279856,77.14605879,0,"G-12 A Shivam House, Commercial Complex, Near Milan Cinema, Karampura, New Delhi",5864,60000022,Giani's,New Delhi,28.66279856,77.14605879,0,"G-12 A Shivam House, Commercial Complex, Near Milan Cinema, Karampura, New Delhi"
379,60000022,Al Bake,New Delhi,28.541300509899997,77.29714159,0,"32, Food Court, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi",5869,60000022,Al Bake,New Delhi,28.541300509899997,77.29714159,0,"32, Food Court, Living Style Mall, Main Kalindi Kunj Road, Jasola, New Delhi"
380,60000022,The Joint Cafe,Gurgaon,28.46758987,77.08147991,122009,"100, 1st Floor, DLF Galleria, DLF Phase 4, Gurgaon",5873,60000022,The Joint Cafe,Gurgaon,28.46758987,77.08147991,122009,"100, 1st Floor, DLF Galleria, DLF Phase 4, Gurgaon"
381,60000022,Atul Chaat Corner,New Delhi,28.64561995,77.12093789,0,"H-44, Main Market, Rajouri Garden, New Delhi",5878,60000022,Atul Chaat Corner,New Delhi,28.64561995,77.12093789,0,"H-44, Main Market, Rajouri Garden, New Delhi"
382,60000023,Giani's,New Delhi,28.700385851500002,77.1177065,110085,"G-83, Aggarwal City Plaza, Rohini, New Delhi",5891,60000023,Giani's,New Delhi,28.700385851500002,77.1177065,110085,"G-83, Aggarwal City Plaza, Rohini, New Delhi"
383,60000023,Cinnamon Kitchen,Ghaziabad,28.63881663,77.3618358,0,"AG 9, Aditya City Centre, Vaibhav Khand, Indirapuram, Ghaziabad",5913,60000023,Cinnamon Kitchen,Ghaziabad,28.63881663,77.3618358,0,"AG 9, Aditya City Centre, Vaibhav Khand, Indirapuram, Ghaziabad"
384,60000023,Pastry Palace,New Delhi,28.63952462,77.08242439,110018,"G-4, Vardhaman Ring Road Plaza, Outer Ring Road, Vikaspuri, New Delhi",5928,60000023,Pastry Palace,New Delhi,28.63952462,77.08242439,110018,"G-4, Vardhaman Ring Road Plaza, Outer Ring Road, Vikaspuri, New Delhi"
385,60000023,Soni Bakers,New Delhi,28.64522008,77.12124668060001,(blank),"J-90, Main Market, Rajouri Garden, New Delhi",5932,60000023,Soni Bakers,New Delhi,28.64522008,77.12124668060001,(blank),"J-90, Main Market, Rajouri Garden, New Delhi"
386,60000023,Mosaic - Crowne Plaza,New Delhi,28.720594014899998,77.11047157649999,110085,"Crowne Plaza, Twin District Centre, Sector 10, Rohini, New Delhi",5980,60000023,Mosaic - Crowne Plaza,New Delhi,28.720594014899998,77.11047157649999,110085,"Crowne Plaza, Twin District Centre, Sector 10, Rohini, New Delhi"
387,60000023,Veranda - Park Plaza,Faridabad,28.42936915,77.29708292,121003,"Park Plaza, Sector 21 C, Faridabad, Sector 21, Faridabad",5988,60000023,Veranda - Park Plaza,Faridabad,28.42936915,77.29708292,121003,"Park Plaza, Sector 21 C, Faridabad, Sector 21, Faridabad"
388,60000023,Green Chick Chop,Faridabad,28.43037692,77.29655553,0,"40, Main Market, Sector 21 C, Sector 21, Faridabad",6007,60000023,Green Chick Chop,Faridabad,28.43037692,77.29655553,0,"40, Main Market, Sector 21 C, Sector 21, Faridabad"
389,60000023,The Great Kabab Factory - Radisson Noida,Noida,28.603948,77.3504334,201307,"Radisson Noida, C Block, Sector 55, Noida",6032,60000023,The Great Kabab Factory - Radisson Noida,Noida,28.603948,77.3504334,201307,"Radisson Noida, C Block, Sector 55, Noida"
390,60000023,Chache Di Hatti,New Delhi,28.68220511,77.20593106,0,"D 32, Bangalore Road, Kamla Nagar, New Delhi",6043,60000023,Chache Di Hatti,New Delhi,28.68220511,77.20593106,0,"D 32, Bangalore Road, Kamla Nagar, New Delhi"
391,60000023,Sita Ram Diwan Chand,New Delhi,28.6424077,77.21047942,0,"2246, Near Imperial Cinema, Paharganj, New Delhi",6075,60000023,Sita Ram Diwan Chand,New Delhi,28.6424077,77.21047942,0,"2246, Near Imperial Cinema, Paharganj, New Delhi"
392,60000023,Goyal Eating Point,New Delhi,28.632714723299998,77.28241023,0,"R 4, Main Market, Shakarpur, New Delhi",6107,60000023,Goyal Eating Point,New Delhi,28.632714723299998,77.28241023,0,"R 4, Main Market, Shakarpur, New Delhi"
393,60000023,Classic,New Delhi,28.641701498299998,77.29321986,0,"Shop 2, Defence Enclave, Near Bal Mandir Public School, Preet Vihar, New Delhi",6116,60000023,Classic,New Delhi,28.641701498299998,77.29321986,0,"Shop 2, Defence Enclave, Near Bal Mandir Public School, Preet Vihar, New Delhi"
394,60000023,Kunal Dhaba,New Delhi,28.64676394,77.29225091640001,0,"A 56, Jitar Nagar, Parwana Road, Near, Preet Vihar, New Delhi",6120,60000023,Kunal Dhaba,New Delhi,28.64676394,77.29225091640001,0,"A 56, Jitar Nagar, Parwana Road, Near, Preet Vihar, New Delhi"
395,60000023,Indus Flavour,New Delhi,28.69587508,77.20418628,110009,"2510, Ground Floor, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",6144,60000023,Indus Flavour,New Delhi,28.69587508,77.20418628,110009,"2510, Ground Floor, Hudson Lane, Kingsway Camp, Delhi University-GTB Nagar, New Delhi"
396,60000023,Kulcha Cafe,Faridabad,28.429666354400002,77.29640264060001,0,"11, Main Market, Sector 21, Faridabad",6165,60000023,Kulcha Cafe,Faridabad,28.429666354400002,77.29640264060001,0,"11, Main Market, Sector 21, Faridabad"
397,60000023,3B's -  Country Inn & Suites,Ghaziabad,28.65383154,77.34380163,(blank),"Country Inn & Suites by Carlson, Sahibabad, Ghaziabad",6198,60000023,3B's -  Country Inn & Suites,Ghaziabad,28.65383154,77.34380163,(blank),"Country Inn & Suites by Carlson, Sahibabad, Ghaziabad"
398,60000023,Mitra Da Dhaba & Caterers,New Delhi,28.677613543099998,77.28883612899999,0,"Babarpur Road, Opposite Hera Namkeen, Shahdara, New Delhi",6206,60000023,Mitra Da Dhaba & Caterers,New Delhi,28.677613543099998,77.28883612899999,0,"Babarpur Road, Opposite Hera Namkeen, Shahdara, New Delhi"
399,60000023,Bangla Sweet House,New Delhi,28.633559,77.20851537,0,"115-117, Bangla Sahib Marg, Gole Market, New Delhi",6284,60000023,Bangla Sweet House,New Delhi,28.633559,77.20851537,0,"115-117, Bangla Sahib Marg, Gole Market, New Delhi"
400,60000023,Gulab,Gurgaon,28.4731128,77.04804651,0,"SCF 77, Huda Market, Sector 14, Gurgaon",6303,60000023,Gulab,Gurgaon,28.4731128,77.04804651,0,"SCF 77, Huda Market, Sector 14, Gurgaon"
401,60000023,Gulab,New Delhi,28.699936194499998,77.13727992,0,"5, Main Road, Pitampura, New Delhi",6360,60000023,Gulab,New Delhi,28.699936194499998,77.13727992,0,"5, Main Road, Pitampura, New Delhi"
402,60000024,Big Bake,New Delhi,28.69976827,77.13755384,0,"8, Vaishali Enclave, Opposite Pillar 353, Main Metro Road, Pitampura, New Delhi",6452,60000024,Big Bake,New Delhi,28.69976827,77.13755384,0,"8, Vaishali Enclave, Opposite Pillar 353, Main Metro Road, Pitampura, New Delhi"
403,60000024,Green Chick Chop,New Delhi,28.70144044,77.13583555,0,"2, Next To Metro Pillar 360, JD Market, Pitampura, New Delhi",6454,60000024,Green Chick Chop,New Delhi,28.70144044,77.13583555,0,"2, Next To Metro Pillar 360, JD Market, Pitampura, New Delhi"
404,60000024,SMS Food Villa,Ghaziabad,28.65996664,77.36834418,0,"D-143, Sector 10, Vasundhara, Ghaziabad",6514,60000024,SMS Food Villa,Ghaziabad,28.65996664,77.36834418,0,"D-143, Sector 10, Vasundhara, Ghaziabad"
405,60000024,Kamal Dhaba,Ghaziabad,8.430816077200001,44.04524088,0,"Shop 3&4, D Block, Doctor Bhabha Marg, HIG Flats, Chander Nagar, Ghaziabad",6549,60000024,Kamal Dhaba,Ghaziabad,8.430816077200001,44.04524088,0,"Shop 3&4, D Block, Doctor Bhabha Marg, HIG Flats, Chander Nagar, Ghaziabad"
406,60000024,Pandit Ji Paranthe Wale,New Delhi,28.6965655,77.1799506,0,"Shop 14, Ashok Vihar Phase 2, New Delhi",6574,60000024,Pandit Ji Paranthe Wale,New Delhi,28.6965655,77.1799506,0,"Shop 14, Ashok Vihar Phase 2, New Delhi"
407,60000024,Domino's Pizza,New Delhi,28.69815078,77.20735766,0,"85-87, Ground Floor, Mall Road, Timarpur, Kingsway Camp, Delhi University-GTB Nagar, New Delhi",6625,60000024,Domino's Pizza,New Delhi,28.69815078,77.20735766,0,"85-87, Ground Floor, Mall Road, Timarpur, Kingsway Camp, Delhi University-GTB Nagar, New Delhi"
408,60000024,Firenze,New Delhi,28.68396344,77.20475223,0,"6, 38 Bungalow Road, Kamla Nagar, New Delhi",6651,60000024,Firenze,New Delhi,28.68396344,77.20475223,0,"6, 38 Bungalow Road, Kamla Nagar, New Delhi"
409,60000024,Ved Dhaba,New Delhi,28.6777918,77.20545631,0,"5307, Shree Ram Bhavan, Chandrawal Road, Kamla Nagar, New Delhi",6667,60000024,Ved Dhaba,New Delhi,28.6777918,77.20545631,0,"5307, Shree Ram Bhavan, Chandrawal Road, Kamla Nagar, New Delhi"
410,60000024,Kake Di Hatti,New Delhi,28.658001084400002,77.22334899,110006,"654-666, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi",6677,60000024,Kake Di Hatti,New Delhi,28.658001084400002,77.22334899,110006,"654-666, Church Mission Road, Fatehpuri, Chandni Chowk, New Delhi"
411,60000024,Kanwarji's,New Delhi,28.65629145,77.23079715,0,"1972-1973, Corner Gali Paranthe, Opposite Central Bank, Chandni Chowk, New Delhi",6704,60000024,Kanwarji's,New Delhi,28.65629145,77.23079715,0,"1972-1973, Corner Gali Paranthe, Opposite Central Bank, Chandni Chowk, New Delhi"
412,60000024,Indian & Chinese Corner,Gurgaon,28.473030278899998,77.04800058,0,"Shop 76, Sector 14, Gurgaon",6709,60000024,Indian & Chinese Corner,Gurgaon,28.473030278899998,77.04800058,0,"Shop 76, Sector 14, Gurgaon"
413,60000024,New Raja Sweets,New Delhi,28.591182536399998,77.05868818,0,"G-4, Vardhman Airport Plaza, Sector 6, Dwarka, New Delhi",6736,60000024,New Raja Sweets,New Delhi,28.591182536399998,77.05868818,0,"G-4, Vardhman Airport Plaza, Sector 6, Dwarka, New Delhi"
414,60000024,Wah ji Wah,Gurgaon,28.42583982,77.10007969,0,"149 & 150, HUDA Market, Sector 56, Gurgaon",6758,60000024,Wah ji Wah,Gurgaon,28.42583982,77.10007969,0,"149 & 150, HUDA Market, Sector 56, Gurgaon"
415,60000024,Giani's,New Delhi,28.55826943,77.20297057180001,0,"G-34, Green Park, New Delhi",6807,60000024,Giani's,New Delhi,28.55826943,77.20297057180001,0,"G-34, Green Park, New Delhi"
416,60000024,MEGU - The Leela Palace,New Delhi,28.579797214699997,77.18910523,0,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi",6812,60000024,MEGU - The Leela Palace,New Delhi,28.579797214699997,77.18910523,0,"The Leela Palace, Diplomatic Enclave, Chanakyapuri, New Delhi"
417,60000024,Jagdish Vaishno Dhaba,Gurgaon,28.473009058899997,77.01816972350001,122001,"Opposite Gurgaon Dreams, Old Railway Road, Gurgaon",6834,60000024,Jagdish Vaishno Dhaba,Gurgaon,28.473009058899997,77.01816972350001,122001,"Opposite Gurgaon Dreams, Old Railway Road, Gurgaon"
418,60000024,Bikanervala,Gurgaon,28.42519763,77.03896053140001,0,"Ground Floor, ILD Trade Centre, Sohna Road, Gurgaon",6878,60000024,Bikanervala,Gurgaon,28.42519763,77.03896053140001,0,"Ground Floor, ILD Trade Centre, Sohna Road, Gurgaon"
419,60000024,Manmohan Bakery,New Delhi,28.637328854499998,77.09620524,0,"11, New Market, Tilak Nagar, New Delhi",6971,60000024,Manmohan Bakery,New Delhi,28.637328854499998,77.09620524,0,"11, New Market, Tilak Nagar, New Delhi"
420,60000024,Republic of Chicken,New Delhi,28.632184438299998,77.09093336,0,"Shop 2, GF, Plot 1, Block B2-B, Janakpuri, New Delhi",7023,60000024,Republic of Chicken,New Delhi,28.632184438299998,77.09093336,0,"Shop 2, GF, Plot 1, Block B2-B, Janakpuri, New Delhi"
421,60000024,Karnataka Food Centre,New Delhi,28.577886979000002,77.17541959,0,"Ground Floor, Delhi Karnataka Sangh Building, R K Puram, New Delhi",7060,60000024,Karnataka Food Centre,New Delhi,28.577886979000002,77.17541959,0,"Ground Floor, Delhi Karnataka Sangh Building, R K Puram, New Delhi"
422,60000025,Cafe Delhi Heights,Gurgaon,28.50440346,77.0971296,0,"Ambience Mall, R-301, 3rd Floor, DLF Phase 3, Gurgaon",7064,60000025,Cafe Delhi Heights,Gurgaon,28.50440346,77.0971296,0,"Ambience Mall, R-301, 3rd Floor, DLF Phase 3, Gurgaon"
423,60000025,Berco's,New Delhi,28.658978720100002,77.14581973850001,0,"Food Court, Moments Mall, Kirti Nagar, New Delhi",7066,60000025,Berco's,New Delhi,28.658978720100002,77.14581973850001,0,"Food Court, Moments Mall, Kirti Nagar, New Delhi"
424,60000025,Red Mango,New Delhi,28.54099096,77.15513941,0,"Level 2, Ambience Mall, Vasant Kunj, New Delhi",7068,60000025,Red Mango,New Delhi,28.54099096,77.15513941,0,"Level 2, Ambience Mall, Vasant Kunj, New Delhi"
425,60000025,Mad Over Donuts,New Delhi,28.642412109200002,77.10631147,0,"Lower Ground Floor, Pacific Mall, Tagore Garden, New Delhi",7102,60000025,Mad Over Donuts,New Delhi,28.642412109200002,77.10631147,0,"Lower Ground Floor, Pacific Mall, Tagore Garden, New Delhi"
426,60000025,Papa Veg Chinese Food,New Delhi,28.670088,77.101973,0,"A-2 G-112, Sunderam Tower, Commercial Center, Opposite Punjab & Sind Bank, Paschim Vihar, New Delhi",7209,60000025,Papa Veg Chinese Food,New Delhi,28.670088,77.101973,0,"A-2 G-112, Sunderam Tower, Commercial Center, Opposite Punjab & Sind Bank, Paschim Vihar, New Delhi"
427,60000025,Cafe Wink,New Delhi,28.65725998,77.31723402,110092,"G-1, Plot 9, Sikka Galaxy, Shreshtha Vihar, Anand Vihar, New Delhi",7224,60000025,Cafe Wink,New Delhi,28.65725998,77.31723402,110092,"G-1, Plot 9, Sikka Galaxy, Shreshtha Vihar, Anand Vihar, New Delhi"
428,60000025,Out Of The Box,New Delhi,28.5997905,77.2262576,110003,"5, Khan Market, New Delhi",7227,60000025,Out Of The Box,New Delhi,28.5997905,77.2262576,110003,"5, Khan Market, New Delhi"
429,60000025,Punjabi By Nature Express,New Delhi,28.54105693,77.15508174,0,"3rd Floor, Food Court, Ambience Mall, Vasant Kunj, New Delhi",7228,60000025,Punjabi By Nature Express,New Delhi,28.54105693,77.15508174,0,"3rd Floor, Food Court, Ambience Mall, Vasant Kunj, New Delhi"
430,60000025,Republic of Chicken,New Delhi,28.67044459,77.08372224,0,"2, M 139, Guru Harkishan Nagar, Paschim Vihar, New Delhi",7238,60000025,Republic of Chicken,New Delhi,28.67044459,77.08372224,0,"2, M 139, Guru Harkishan Nagar, Paschim Vihar, New Delhi"
431,60000025,Ooh Lala !,New Delhi,28.542695399499998,77.15561114,0,"2nd Floor, Food Court, DLF Promenade Mall, Vasant Kunj, New Delhi",7247,60000025,Ooh Lala !,New Delhi,28.542695399499998,77.15561114,0,"2nd Floor, Food Court, DLF Promenade Mall, Vasant Kunj, New Delhi"
432,60000025,Alaturka,New Delhi,28.54168752,77.15551894,0,"Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi",7249,60000025,Alaturka,New Delhi,28.54168752,77.15551894,0,"Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi"
433,60000025,KFC,New Delhi,28.54132878,77.15497847649999,0,"Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi",7251,60000025,KFC,New Delhi,28.54132878,77.15497847649999,0,"Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi"
434,60000025,Kylin Express,New Delhi,28.54138975,77.15499423,0,"5, Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi",7253,60000025,Kylin Express,New Delhi,28.54138975,77.15499423,0,"5, Food Court, 3rd Floor, Ambience Mall, Vasant Kunj, New Delhi"
435,60000025,Green Chick Chop,New Delhi,28.56215212,77.20071852,0,"1/2, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi",7318,60000025,Green Chick Chop,New Delhi,28.56215212,77.20071852,0,"1/2, Arjun Nagar, Safdarjung Enclave, Safdarjung, New Delhi"
436,60000025,Green Chick Chop,New Delhi,28.54209103,77.25372769,0,"10 & 12, F-7, Main Road, Kalkaji, New Delhi",7329,60000025,Green Chick Chop,New Delhi,28.54209103,77.25372769,0,"10 & 12, F-7, Main Road, Kalkaji, New Delhi"
437,60000025,Republic of Chicken,New Delhi,28.53104061,77.14665726,0,"3, C-1, DDA Market, Vasant Kunj, New Delhi",7355,60000025,Republic of Chicken,New Delhi,28.53104061,77.14665726,0,"3, C-1, DDA Market, Vasant Kunj, New Delhi"
438,60000025,Green Chick Chop,New Delhi,28.56093359,77.15966128,0,"E-16, Vasant Vihar, New Delhi",7360,60000025,Green Chick Chop,New Delhi,28.56093359,77.15966128,0,"E-16, Vasant Vihar, New Delhi"
439,60000025,L'Opéra,Gurgaon,28.466540013600003,77.08214477,0,"22, DLF Galleria, DLF Phase 4, Gurgaon",7418,60000025,L'Opéra,Gurgaon,28.466540013600003,77.08214477,0,"22, DLF Galleria, DLF Phase 4, Gurgaon"
440,60000025,Standard Corner,New Delhi,28.6402273,77.18500044,0,"99, Old Rajinder Nagar, Rajinder Nagar, New Delhi",7427,60000025,Standard Corner,New Delhi,28.6402273,77.18500044,0,"99, Old Rajinder Nagar, Rajinder Nagar, New Delhi"
441,60000025,Dukes Patisserie & Boulangerie,New Delhi,28.63955022,77.18403384,110060,"26/17, Main Bazar, Old Rajinder Nagar, Rajinder Nagar, New Delhi",7428,60000025,Dukes Patisserie & Boulangerie,New Delhi,28.63955022,77.18403384,110060,"26/17, Main Bazar, Old Rajinder Nagar, Rajinder Nagar, New Delhi"
442,60000026,The Colony Bistro,New Delhi,28.56282264,77.24436376,0,"Lajpat Nagar 4, New Delhi",7479,60000026,The Colony Bistro,New Delhi,28.56282264,77.24436376,0,"Lajpat Nagar 4, New Delhi"
443,60000026,Green Chick Chop,New Delhi,28.6771832,77.11132754,110063,"1, A-4, Gole DDA Market, Paschim Vihar, New Delhi",7488,60000026,Green Chick Chop,New Delhi,28.6771832,77.11132754,110063,"1, A-4, Gole DDA Market, Paschim Vihar, New Delhi"
444,60000026,Mosaic - Country Inn & Suites,Gurgaon,28.46185679,77.06784256,(blank),"Country Inn & Suites by Carlson, Sector 29, Gurgaon",7507,60000026,Mosaic - Country Inn & Suites,Gurgaon,28.46185679,77.06784256,(blank),"Country Inn & Suites by Carlson, Sector 29, Gurgaon"
445,60000026,Kunafa,New Delhi,28.584541739299997,77.2265891,0,"70, Mehar Chand Market, Lodhi Colony, New Delhi",7515,60000026,Kunafa,New Delhi,28.584541739299997,77.2265891,0,"70, Mehar Chand Market, Lodhi Colony, New Delhi"
446,60000026,Indian Grill Room,Gurgaon,28.433664638899998,77.10572004,122002,"315, 3rd Floor, Suncity Business Tower, Golf Course Road, Gurgaon",7528,60000026,Indian Grill Room,Gurgaon,28.433664638899998,77.10572004,122002,"315, 3rd Floor, Suncity Business Tower, Golf Course Road, Gurgaon"
447,60000026,Roshan Di Kulfi,New Delhi,28.650481840300003,77.19240300359999,110005,"2816, Ajmal Khan Road, Karol Bagh, New Delhi",7536,60000026,Roshan Di Kulfi,New Delhi,28.650481840300003,77.19240300359999,110005,"2816, Ajmal Khan Road, Karol Bagh, New Delhi"
448,60000026,Dimple Bar Restaurant,New Delhi,28.65086786,77.19578259,0,"2105, DB Gupta Road, Karol Bagh, New Delhi",7540,60000026,Dimple Bar Restaurant,New Delhi,28.65086786,77.19578259,0,"2105, DB Gupta Road, Karol Bagh, New Delhi"
449,60000026,Natraj Dahi Bhalle Wala,New Delhi,28.65635265,77.23050311,0,"1396, Main Road Near Central Bank, Opposite Paranthe Wali Gali, Chandni Chowk, New Delhi",7545,60000026,Natraj Dahi Bhalle Wala,New Delhi,28.65635265,77.23050311,0,"1396, Main Road Near Central Bank, Opposite Paranthe Wali Gali, Chandni Chowk, New Delhi"
450,60000026,The Great Kabab Factory - Park Plaza,Gurgaon,28.4593323,77.0757982,122002,"B-Block, Sushant Lok-1, Gurgaon,  India ",7573,60000026,The Great Kabab Factory - Park Plaza,Gurgaon,28.4593323,77.0757982,122002,"B-Block, Sushant Lok-1, Gurgaon,  India "
451,60000026,Punjabi Chicken Corner,New Delhi,28.53838461,77.21544016,0,"T-42, Corner Market, Malviya Nagar, New Delhi",7608,60000026,Punjabi Chicken Corner,New Delhi,28.53838461,77.21544016,0,"T-42, Corner Market, Malviya Nagar, New Delhi"
452,60000026,Green Chick Chop,New Delhi,28.52768847,77.24692695,0,"10 & 11, Narmada Market, Opposite Don Bosco School, Alaknanda, New Delhi",7610,60000026,Green Chick Chop,New Delhi,28.52768847,77.24692695,0,"10 & 11, Narmada Market, Opposite Don Bosco School, Alaknanda, New Delhi"
453,60000026,Green Chick Chop,New Delhi,28.577154732399997,77.23819837,0,"13-15, Flyover Market, Defence Colony, New Delhi",7621,60000026,Green Chick Chop,New Delhi,28.577154732399997,77.23819837,0,"13-15, Flyover Market, Defence Colony, New Delhi"
454,60000026,Kolkata Kathi Roll,New Delhi,28.534047139800002,77.20971633,(blank),"3, E-2/16, Malviya Nagar, New Delhi",7654,60000026,Kolkata Kathi Roll,New Delhi,28.534047139800002,77.20971633,(blank),"3, E-2/16, Malviya Nagar, New Delhi"
455,60000026,Chinese Chat Corner,New Delhi,28.53359589,77.20990274100001,0,"27, Chacha Nehru Market, Near Shani Dham Mandir, Malviya Nagar, New Delhi",7655,60000026,Chinese Chat Corner,New Delhi,28.53359589,77.20990274100001,0,"27, Chacha Nehru Market, Near Shani Dham Mandir, Malviya Nagar, New Delhi"
456,60000026,Green Chick Chop,New Delhi,28.53357379,77.20880437640001,0,"6/75 Ground Floor, Malviya Nagar, New Delhi",7658,60000026,Green Chick Chop,New Delhi,28.53357379,77.20880437640001,0,"6/75 Ground Floor, Malviya Nagar, New Delhi"
457,60000026,Shake Square,New Delhi,28.68140417,77.20737275,0,"12-UB, Bungalow Road Market, Kamla Nagar, New Delhi",7667,60000026,Shake Square,New Delhi,28.68140417,77.20737275,0,"12-UB, Bungalow Road Market, Kamla Nagar, New Delhi"
458,60000026,Shakes Square Cafe,New Delhi,28.70095314,77.13590026,0,"24 A, JD Block, Ashiana Chowk, Pitampura, New Delhi",7668,60000026,Shakes Square Cafe,New Delhi,28.70095314,77.13590026,0,"24 A, JD Block, Ashiana Chowk, Pitampura, New Delhi"
